CountryName,Province,Status,CityName,Latitude,Longitude
Nigeria,Kaduna,Provincial capital,Kaduna,10.5190020465832,7.44300056546231
Nigeria,Niger,Provincial capital,Minna,9.60800407717775,6.55299949370439
Nigeria,Abuja Capital Territory (Abuja),National and provincial capital,Abuja,9.05726701257196,7.25638547039281
Nigeria,Kogi,Provincial capital,Lokoja,7.80900308571564,6.73700458050089
Nigeria,Enugu,Provincial capital,Enugu,6.45100197992933,7.49199647082938
Nigeria,Edo,Provincial capital,Benin City,6.33899701293358,5.62599958542094
Nigeria,Delta,Provincial capital,Asaba,6.19299905459814,6.74000148956912
Nigeria,Anambra,Provincial capital,Awka,6.21500407869754,7.0679975488822
Niger,Agadez,Provincial capital,Agadez,16.9939980118416,7.98300055380778
Niger,Tahoua,Provincial capital,Tahoua,14.8910040348671,5.26599948286818
Niger,Niamey,National and provincial capital,Niamey,13.5140040811345,2.12000453121192
Nigeria,Sokoto,Provincial capital,Sokoto,13.057002091097,5.24600161007132
Niger,Dosso,Provincial capital,Dosso,13.0470030719568,3.20400060730537
Nigeria,Kebbi,Provincial capital,Birnin Kebbi,12.4550010020911,4.19699755016816
Burkina Faso,Tapoa,Provincial capital,Diapaga,12.0770010764428,1.79600457130138
Burkina Faso,Gourma,Provincial capital,Fada Ngourma,12.0549960523434,0.360999450827222
Chad,Borkou-Ennedi-Tibesti,Provincial capital,Faya,17.9299980798983,19.1199965398033
Chad,Kanem,Provincial capital,Mao,14.1219989882769,15.3170015085527
Chad,Lac,Provincial capital,Bol,13.4659980990168,14.7167015915634
Niger,Diffa,Provincial capital,Diffa,13.3166970868436,12.6167045236571
Chad,Chari-Baguirmi,National and provincial capital,Ndjamena,12.1041360939776,15.2408255740955
Nigeria,Borno,Provincial capital,Maiduguri,11.8510020288676,13.1609974890897
Nigeria,Yobe,Provincial capital,Damaturu,11.7489960810121,11.9660045724524
Central African Republic,Ouham-Pende,Provincial capital,Bozoum,6.3160020655848,16.3780024718137
Central African Republic,Nana-Mambere,Provincial capital,Bouar,5.93299807956568,15.5930045879468
Central African Republic,Ombella-Mpoko,National and provincial capital,Bangui,4.36585508463298,18.5623475537198
Central African Republic,Basse-Kotto,Provincial capital,Mobaye,4.32000005911767,21.1799975311485
Central African Republic,Lobaye,Provincial capital,Mbaiki,3.8660040797497,17.9939975668136
Congo,Likouala,Provincial capital,Impfondo,1.59986704444393,18.0000004865513
"Congo, DRC",Equateur,Provincial capital,Mbandaka,0.0479970328704269,18.2559965915473
Cameroon,Est,Provincial capital,Bertoua,4.57499697377937,13.6850044746748
Central African Republic,Haute-Sangha,Provincial capital,Berberati,4.24899912965122,15.7850015425811
Cameroon,Centre,National and provincial capital,Yaounde,3.86499611878147,11.5139975411844
Central African Republic,Sangha,Provincial capital,Nola,3.52099812059038,16.0399986227264
Equatorial Guinea,Kie-Ntem,Provincial capital,Ebebiyin,2.15299799566381,11.3300015559892
Equatorial Guinea,Wele-Nzas,Provincial capital,Mongomo,1.62299702645862,11.3110025425593
Congo,Sangha,Provincial capital,Ouesso,1.60499703787935,16.0550015367538
Gabon,Woleu-Ntem,Provincial capital,Oyem,1.59800402940858,11.5790044870307
Gabon,Ogooue-Ivindo,Provincial capital,Makokou,0.561996063197611,12.8570045035773
Cameroon,Extreme-Nord,Provincial capital,Maroua,10.5930000506015,14.3280004996087
Chad,Mayo Kebi,Provincial capital,Bongor,10.2740039855781,15.3710014742905
Chad,Tandjile,Provincial capital,Lai,9.39500112329473,16.305003492646
Cameroon,Nord,Provincial capital,Garoua,9.29799907032636,13.3949975061039
Nigeria,Adamawa,Provincial capital,Yola,9.23900398033537,12.4650005232685
Nigeria,Taraba,Provincial capital,Jalingo,8.88399900203579,11.3689986076996
Chad,Logone Oriental,Provincial capital,Doba,8.6499989850216,16.8509974646116
Chad,Logone Occidental,Provincial capital,Moundou,8.55388806155805,16.0897056113771
Cameroon,Adamoua,Provincial capital,Ngaoundere,7.32400208795862,13.5839975516699
Chad,Salamat,Provincial capital,Am Timan,11.0332981200787,20.2833004940881
Chad,Moyen-Chari,Provincial capital,Sarh,9.14699705162015,18.3960005662626
Central African Republic,Bamingui-Bangoran,Provincial capital,Ndele,8.40999604826968,20.6510045229116
Central African Republic,Gribingui,Provincial capital,Kaga Bandoro,7.00000212804808,19.1666975177845
Central African Republic,Haute-Kotto,Provincial capital,Bria,6.53799607763985,21.9940025491868
Central African Republic,Ouham,Provincial capital,Bossangoa,6.4909980564904,17.4549966033188
Central African Republic,Kemo-Gribingui,Provincial capital,Sibut,5.76669610366382,19.0999985015228
Central African Republic,Ouaka,Provincial capital,Bambari,5.7590011135107,20.6710025611921
Tunisia,Quibili,Provincial capital,Kebili,33.6899970349206,8.97100253790109
Tunisia,Madaniyin,Provincial capital,Medemine,33.3999990024673,10.4166995575966
Tunisia,Tatawin,Provincial capital,Tataouine,33.0000031543208,10.4667035894155
Algeria,Ouargla,Provincial capital,Ghardina,31.9629961632592,5.34200447270541
Libya,Ghadamis,Other,Ghadamis,30.1385970707493,9.81835251326962
Algeria,Tamanghasset,Other,In Salah,27.1999981556348,2.52999956398236
Algeria,Tamanghasset,Other,Tamanrasset,22.8300031531698,5.55000353170132
Algeria,Blida,Provincial capital,Blida,36.4809961098785,2.83400148561236
Algeria,Bouira,Provincial capital,Bouira,36.3809971478419,3.89700049857464
Algeria,Setif,Provincial capital,Setif,36.189000027724,5.41400459250616
Algeria,Bourdj Bou Arrer,Provincial capital,Bordj Bou Arreridj,36.0590040082665,4.62999646640498
Algeria,M'Sila,Provincial capital,M'sila,35.7000030960481,4.54500058387939
Algeria,Djelfa,Provincial capital,Djelfa,34.6809960935658,3.24999960360418
Algeria,Laghouat,Provincial capital,Laghouat,33.8069971261695,2.87800259769358
Algeria,Tizi Ouzou,Provincial capital,Tizi-Ouzou,36.8000011110195,4.0333325563758
Algeria,Alger,National and provincial capital,Algiers,36.7832970249755,3.05000151404727
Algeria,Bejaia,Provincial capital,Bejaia,36.756999023789,5.07799846215281
Algeria,Medea,Provincial capital,Medea,36.2670030672625,2.77599648435441
Algeria,Mostaganem,Provincial capital,Mostaganem,35.9399970966824,0.0900005972875135
Algeria,Mascara,Provincial capital,Mascara,35.399997108337,0.140004463622802
Algeria,Tiaret,Provincial capital,Tiaret,35.3780010203552,1.32599755145415
Algeria,Saida,Provincial capital,Saida,34.8409981065616,0.14900445791244
France,Languedoc-Roussillon,Provincial capital,Montpellier,43.6140001156995,3.8670036066375
France,Midi-Pyrenees,Provincial capital,Toulouse,43.5999960610391,1.43800251844991
France,Provence-Alpes-Cote d'Azur,Provincial capital,Marseille,43.2849960954182,5.38499745833471
Andorra,Andorra,National capital,Andorra La Valla,42.4999980460677,1.51666252811543
Spain,Cataluna,Provincial capital,Barcelona,41.3579971341999,2.15900158292237
Spain,Isles Baleares,Provincial capital,Palma De Mallorca,39.5667000690085,2.64999656429953
Italy,Liguria,Provincial capital,Genoa,44.4130020542268,8.88300047922232
Italy,Toscana,Other,Florence,43.7815710203002,11.2077455382402
Monaco,Monaco,National capital,Monaco,43.7450040961252,7.42400155203242
France,Corse,Provincial capital,Ajaccio,41.9609970825728,8.66199655590032
Algeria,Guelma,Provincial capital,Guelma,36.4660021319687,7.42799748595129
Algeria,Constantine,Provincial capital,Constantine,36.3600000847107,6.60899750914348
Algeria,Oum el Bouaghi,Provincial capital,Oum el Bouaghi,35.8499971537861,7.14999652233956
Algeria,Batna,Provincial capital,Batna,35.5570020467809,6.17200249350412
Algeria,Tebessa,Provincial capital,Tbessa,35.4069990529253,8.1209975427042
Algeria,Biskra,Provincial capital,Biskra,34.8570000454396,5.72699757230819
Tunisia,Tawzar,Provincial capital,Tozeur,33.9239970519348,8.13099656184448
Italy,Sardegna,Provincial capital,Cagliari,39.224997163687,9.1089995267975
Tunisia,Banzart,Provincial capital,Bizerte,37.2974580638051,9.86192154751663
Tunisia,Aryanah,Provincial capital,L'Ariana,36.8666731534448,10.1999975474793
Tunisia,Tunis,National and provincial capital,Tunis,36.8190001244494,10.1660045561397
Tunisia,Bajah,Provincial capital,Beja,36.7250040821506,9.19199752510551
Tunisia,Jundubah,Provincial capital,Jendouba,36.500004059426,8.74999861457906
Tunisia,Al Kaf,Provincial capital,Le Kef,36.16669812594,8.66670357310278
Tunisia,Silyanah,Provincial capital,Siliana,36.0833041252355,9.38330159965864
Tunisia,Al Qasrayn,Provincial capital,Kasserine,35.2167031048241,8.71669850332049
Tunisia,Sidi Bu Zayd,Provincial capital,Sdid Bouzid,35.0166960791496,9.50000448225563
Tunisia,Safaqis,Other,Sfax,34.7452380084556,10.7592575169853
Tunisia,Qafsah,Provincial capital,Gafsa,34.4220030795015,8.78699761658822
Tunisia,Qabis,Provincial capital,Gabes,33.893001135147,10.1030045961122
Tunisia,Nabul,Provincial capital,Nabeul,36.4560031128285,10.7350025770553
Tunisia,Zaghwan,Provincial capital,Zaghouan,36.3999961612718,10.1469966065922
Tunisia,Susah,Provincial capital,Sousse,35.8295491654361,10.635876541321
Tunisia,Al Munastir,Provincial capital,Monasir,35.7307021351513,10.767294561862
Tunisia,Al Qayrawan,Provincial capital,Kairouan,35.7000030960481,10.0167035439664
Tunisia,Al Mahdiyah,Provincial capital,Mahdia,35.4839130445026,11.0408766153219
Italy,Puglia,Provincial capital,Bari,41.1000031449863,16.8667025258049
Italy,Molise,Provincial capital,Campobasso,41.5629991186439,14.6559965589218
Italy,Campania,Other,Naples,40.8333601523243,14.2500245993904
Italy,Basilicata,Provincial capital,Potenza,40.6420021300982,15.7989964956402
Italy,Calabria,Provincial capital,Catanzaro,38.9040030489623,16.5909964895791
Italy,Sicilia,Provincial capital,Palermo,38.121003049313,13.3589975289454
Malta,Malta,National capital,Valletta,35.9129971138135,14.5040046169663
Italy,Emilia-Romagna,Provincial capital,Bologna,44.5030021626068,11.3339974899081
San Marino,San Marino,National capital,San Marino,43.916661123239,12.4666656198475
Italy,Marche,Provincial capital,Ancona,43.6210020602879,13.5160024673893
Italy,Umbria,Provincial capital,Perugia,43.1129970135808,12.3849995995125
Italy,Abruzzi,Provincial capital,Aquila,42.3594360604535,13.4108104626431
Italy,Lazio,National and provincial capital,Rome,41.8799971339661,12.519999513857
Bosnia & Herzegovina,Bosnia & Herzegovina,National capital,Sarajevo,43.8699960552118,18.4300024937199
Albania,Tropoje,Provincial capital,Bajram Curri,42.3333000677693,20.0833025700148
Albania,Shkoder,Provincial capital,Shkoder,42.0740010744192,19.5280026244737
Albania,Lezhe,Provincial capital,Lezhe,41.7879991413685,19.6540025445286
Albania,Durres,Provincial capital,Durres,41.3270010519285,19.4540046204554
Albania,Fier,Provincial capital,Fier,40.7300040232933,19.5730025959219
Albania,Vlore,Provincial capital,Vlore,40.4720010979621,19.4900045976139
Serbia,Serbia,National capital,Belgrade,44.7996781226437,20.4125586219091
Montenegro,Montenegro,National capital,Podgorica,42.4999980460677,19.4000044892339
Albania,Kolonje,Provincial capital,Erseke,40.3333021273833,20.6832965077182
Macedonia,Macedonia,National capital,Skopje,41.9833350597946,21.4333386163162
Albania,Pogradec,Provincial capital,Pogradec,40.8999961193118,20.6640006166037
Albania,Korce,Provincial capital,Korce,40.6166760144422,20.7666635345863
Greece,Ipiros,Provincial capital,Ioannina,39.6579960799238,20.8530004966861
Greece,Thessalia,Provincial capital,Larisa,39.6399960913445,22.4190004959846
Albania,Lushnje,Provincial capital,Lushnje,40.9400011319905,19.7160034797054
Albania,Gramsh,Provincial capital,Gramsh,40.8666960080533,20.1999965164942
Albania,Berat,Provincial capital,Berat,40.7099970488952,19.9719995847015
Albania,Skrapar,Provincial capital,Corovode,40.516704026242,20.2332966277528
Albania,Tepelene,Provincial capital,Tepelene,40.2832980955644,20.0332985381959
Albania,Permet,Provincial capital,Permet,40.2339960454278,20.3519975600511
Albania,Gjirokaster,Provincial capital,Gjirokaster,40.0789980928027,20.1490025614259
Albania,Sarande,Provincial capital,Sarande,39.8770021190282,19.999998592421
Greece,Ionian Islands,Provincial capital,Kerkya,39.619998053064,19.9199975031812
Albania,Dibre,Provincial capital,Peshkopi,41.683302098247,20.4333034879436
Albania,Kukes,Provincial capital,Kukes,42.0830010687089,20.4339965335084
Albania,Puke,Provincial capital,Puke,42.0333030161758,19.8833044804579
Albania,Mirdite,Provincial capital,Rreshen,41.7833010602836,19.8167045889081
Albania,Mat,Provincial capital,Burrel,41.6259990786714,20.016000531299
Albania,Kruje,Provincial capital,Kruje,41.5189981720464,19.7970035937958
Albania,Tirane,National and provincial capital,Tirana,41.331996010698,19.8320045461037
Albania,Librazhd,Provincial capital,Librazhd,41.200002107023,20.3667035963938
Albania,Elbasan,Provincial capital,Elbasan,41.117004108715,20.0930045459868
Greece,Central Greece and Evvoia,Provincial capital,Lamia,38.8989991540752,22.4340035754957
Greece,Peloponnisos,Other,Patras,38.1412350814877,21.8831764877793
Greece,Peloponnisos,Provincial capital,Tripoli,37.5080040817998,22.3689966296494
Libya,Tarabulus,National and provincial capital,Tripoli,32.8931280152768,13.1568934943414
Libya,Az Zawiyah,Provincial capital,Az Zawiyah,32.7539971323475,12.7299964570705
Libya,Al Khums,Provincial capital,Al Khums,32.6503080501942,14.2699774606319
Libya,Misratah,Provincial capital,Misratah,32.3739991569979,15.09499856038
Libya,Gharyan,Provincial capital,Gharyan,32.1660000980019,13.0167005372872
Libya,Banghazi,Provincial capital,Benghazi,32.1219991514044,20.0680026128192
Libya,Ajdabiya,Provincial capital,Ajdabiya,30.7600021116992,20.2239995902949
Libya,Sabha,Provincial capital,Sabha,27.0649980758066,14.4309965361973
Libya,Murzuq,Other,Murzuq,25.9100010702467,13.9100044973993
Turkey,Zonguldak,Provincial capital,Zonguldak,41.4559980465353,31.798998552898
Turkey,Bolu,Provincial capital,Bolu,40.739004017583,31.6119965570333
Turkey,Cankiri,Provincial capital,Cankiri,40.6070010123067,33.6210035933101
Turkey,Ankara,National and provincial capital,Ankara,39.9290040350648,32.8529975715707
Cyprus,Kyrenia,Provincial capital,Kyrenia,35.3259991043186,33.3330036105581
Cyprus,Nicosia,National and provincial capital,Nicosia,35.1710011516935,33.3690035877167
Cyprus,Larnaca,Provincial capital,Larnaka,34.9170030963988,33.6359975712199
Cyprus,Paphos,Provincial capital,Paphos,34.7499991388146,32.4167045376137
Cyprus,Limassol,Provincial capital,Lemesos,34.6830030793846,33.0509976114263
Libya,Darnah,Provincial capital,Darnah,32.7540060684651,22.6389966238221
Egypt,Marsa Matruh,Provincial capital,Marsa Matruh,31.3499970302624,27.2369974941975
Egypt,Al Minya,Provincial capital,El Minya,28.0890000370584,30.7590035888857
Egypt,Asyut,Provincial capital,Asyut,27.1839960512731,31.1850005605342
Egypt,Suhaj,Provincial capital,Sohag,26.5449961257417,31.6950034914588
Egypt,Qina,Provincial capital,Qena,26.1620010758402,32.7300034967016
Egypt,Al Wadi al Jadid,Provincial capital,El-Kharga,25.4359981164806,30.55699851351
Egypt,Aswan,Provincial capital,Aswan,24.0779970106943,32.918004517417
Egypt,Dumyat,Provincial capital,Dumyat,31.4219971500631,31.8130026075584
Egypt,Bur Sa'id,Provincial capital,Port Said,31.2570000128141,32.292000520094
Egypt,Al Iskandariyah,Other,Alexandria,31.2044940335516,29.9051016189982
Egypt,Kafr ash Shaykh,Provincial capital,Kafr el Sheikh,31.1090040047774,30.9359976294926
Egypt,Ad Daqahliyah,Provincial capital,El Mansura,31.0390021001616,31.3800035258379
Egypt,Al Buhayrah,Provincial capital,Damanhur,31.030002105872,30.4720026309844
Egypt,Al Minufiyah,Provincial capital,Shibin el Kom,30.5919991292644,30.8999974868504
Egypt,Al Fayyum,Provincial capital,El Faiyum,29.3166630686637,30.8333345460264
Egypt,Janub Sina',Other,Abu Zenima,28.8072451224744,33.2237345849001
Egypt,Janub Sina',Provincial capital,El Tur,28.2332971543446,33.6167015146218
Egypt,Al Gharbiyah,Provincial capital,Tanta,30.7790011251291,30.9960005149682
Egypt,Al Isma'iliyah,Provincial capital,Ismailia,30.5890020547125,32.2659995620757
Egypt,Ash Sharqiyah,Provincial capital,Zagizig,30.5833320880971,31.5166596006438
Egypt,Al Qalyubiyah,Provincial capital,Benha,30.4666651154541,31.1833356294389
Egypt,Al Qahirah,National and provincial capital,Cairo,30.0779100758266,31.2507995111735
Egypt,Al Jizah,Other,Giza,30.0515131154118,31.2209555261374
Egypt,As Suways,Other,Suez,29.9600011483213,32.5600026300491
Egypt,Bani Suwayf,Provincial capital,Beni Suef,29.0760029963011,31.0969985018554
Greece,Central Greece and Evvoia,Other,Piraeus,37.9562940191147,23.6883784829192
Turkey,Manisa,Provincial capital,Manisa,38.6190001407622,27.429003550433
Turkey,Izmir,Provincial capital,Izmir,38.4329970042644,27.1449995015999
Greece,Aegean Islands,Provincial capital,Chios,38.3730030549065,26.1389975289273
Turkey,Aydin,Provincial capital,Aydin,37.8559980139098,27.8420045938729
Greece,Crete,Provincial capital,Iraklion,35.3379960076765,25.134003517223
Greece,Central Greece and Evvoia,National capital,Athens,37.9440000725886,23.6529995659336
Greece,Thraki,Provincial capital,Komatini,41.1333030907613,25.4167025619196
Bulgaria,Khaskovo,Provincial capital,Kurdzhali,41.9360040855228,25.5680016237941
Turkey,Kirklareli,Provincial capital,Kirklareli,41.7429991699203,27.2259996156902
Turkey,Edirne,Provincial capital,Edirne,41.6819970941105,26.5619975915075
Turkey,Tekirdag,Provincial capital,Tekirdag,40.9846951241528,27.5166635543881
Greece,Macedonia,Other,Thessaloniki,40.6299961251391,22.7999974961849
Greece,Macedonia,Provincial capital,Polygyros,40.3810021302151,23.4530014763768
Turkey,Canakkale,Provincial capital,Canakkale,40.15500308264,26.4140015834708
Turkey,Balikesir,Provincial capital,Balikesir,39.6479970607835,27.882999529801
Romania,Arges,Provincial capital,Pitesti,44.8540021053863,24.8830025364801
Romania,Mehedinti,Provincial capital,Drobeta- Turmu Sererin,44.6380020769514,22.6559975875507
Romania,Olt,Provincial capital,Slatina,44.4349981422086,24.3710015558542
Romania,Dolj,Provincial capital,Craiova,44.3250001610317,23.8130015789295
