T2s_Id,Conpany_Name,Company_Description,Profile_URL,Address,Location
8237,Wicro Plastics BV,,http://www.tech2select.com/comp-8237/?setWindowname=1&ShowSupplierInfo=1,"Karreweg Noord 47 - 49, 5995, MG Kessel, Netherlands","<Point><coordinates>6.0374834,51.2852889</coordinates></Point>"
6302,"Montana, s.r.o. Mlada Boleslav",,http://www.tech2select.com/comp-6302/,"Pod Borkem 313, 29301, Mlada Boleslav - Cejeticky, Czech Republic","<Point><coordinates>14.8964291,50.4031319</coordinates></Point>"
6542,"Rosch, s.r.o.",,http://www.tech2select.com/comp-6542/,"Sedlcanska 1044/18, 14000, Praha 4 - Michle, Czech Republic","<Point><coordinates>14.4591178,50.0429768</coordinates></Point>"
1550,GKN Driveline Trier GmbH,,http://www.tech2select.com/gkn-driveline-trier-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Hafenstra&szlig;e 41, 54293, Trier, Germany","<Point><coordinates>6.6932658,49.7927629</coordinates></Point>"
8254,ZRINSKI Aktiengesellschaft,,http://www.tech2select.com/zrinski-aktiengesellschaft/,"Eisenbahnstra&szlig;e 100, 78573, Wurmlingen, Germany","<Point><coordinates>8.7735,48.0122</coordinates></Point>"
1522,Ing. Hugo Sampl Gesellschaft m.b.H. & Co KG,,http://www.tech2select.com/ing-hugo-sampl-gesellschaft-mbh-und-co-kg/,"Hauptstra&szlig;e 22, 8632, Gu&szlig;werk, Austria","<Point><coordinates>15.3068298,47.7423791</coordinates></Point>"
7977,Techno-Nauta Sp. z o.o.,,http://www.tech2select.com/comp-7977/,"ul. Waszyngtona 1, 81-342, Gdynia, Poland","<Point><coordinates>18.5462758,54.5248941</coordinates></Point>"
9760,HPMetall,,http://www.tech2select.com/hpmetall/,"Weirading.1 , 4950, Altheim, Austria","<Point><coordinates>13.2636588,48.2561424</coordinates></Point>"
1509,vonRoll casting ag,,http://www.tech2select.com/vonroll-casting-ag/,"R&uuml;eggisingerstrasse 2, 6020, Emmenbr&uuml;cke, Switzerland","<Point><coordinates>8.2783809,47.0742182</coordinates></Point>"
10663,Global Precision Mould,,http://www.tech2select.com/global-precision-mould/," Chuangye Road, Shenzhen, 518054, China","<Point><coordinates>113.9311331,22.5149444</coordinates></Point>"
3044,Dr. Werner R&ouml;hrs KG,,http://www.tech2select.com/dr-werner-roehrs-kg/,"Oberstdorfer Str. 11-15, 87527, Sonthofen, Germany","<Point><coordinates>10.27428,47.50676</coordinates></Point>"
1863,Cleff Metallguss GmbH,,http://www.tech2select.com/cleff-metallguss-gmbh/,"Dieselstr. 32, 42389, Wuppertal, Germany","<Point><coordinates>7.26579,51.28191</coordinates></Point>"
2708,Bornemann + Haller KG,,http://www.tech2select.com/bornemann--haller-kg/,"Untere Waldpl&auml;tze 12, 70569, Stuttgart, Germany","<Point><coordinates>9.08674,48.73138</coordinates></Point>"
9306,Primatech Metallverarbeitung GmbH,,http://www.tech2select.com/primatech-metallverarbeitung-gmbh/,"Gewerbestra&szlig;e 5, 4774, St. Marienkirchen/Sch&auml;rding, Austria","<Point><coordinates>13.4449929,48.3892201</coordinates></Point>"
8962,"Wiecborskie Zaklady Metalowe ""WIZAMOR"" GmbH",,http://www.tech2select.com/comp-8962/,"Starodworcowa Str. 5, 89-410, Wiecbork, Poland","<Point><coordinates>17.4865155,53.3580082</coordinates></Point>"
8029,SAE Schaltanlagenbau Erfurt GmbH,,http://www.tech2select.com/sae-schaltanlagenbau-erfurt-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Paul-Sch&auml;fer Str. 1, 99086, Erfurt, Germany","<Point><coordinates>11.0375,50.998707</coordinates></Point>"
8184,SCHWARZ Apparate- und Beh&auml;lterbau GmbH,,http://www.tech2select.com/schwarz-apparate--und-behaelterbau-gmbh/,"Gottlieb-Daimler-Stra&szlig;e 9, 72280, Dornstetten, Germany","<Point><coordinates>8.49319,48.47498</coordinates></Point>"
8014,"Jihostroj, a.s.",,http://www.tech2select.com/comp-8014/,"Budejovicka 148, 382 32, Velesin, Czech Republic","<Point><coordinates>14.4613233,48.8310449</coordinates></Point>"
2951,Drollinger GmbH,,http://www.tech2select.com/drollinger-gmbh/,"Gewerbestr. 5, 75217, Birkenfeld, Germany","<Point><coordinates>8.5806,48.86479</coordinates></Point>"
1915,Fr&auml;nkische Druckguss GmbH & Co. KG,,http://www.tech2select.com/fraenkische-druckguss-gmbh-und-co-kg/,"Boxdorfer Stra&szlig;e 25, 90765, F&uuml;rth, Germany","<Point><coordinates>11.02097,49.50687</coordinates></Point>"
10341,FEROMETAL - PRERADA d.o.o.,,http://www.tech2select.com/comp-10341/,"Domovićeva 3, 10255, Gornji Stupnik, Croatia","<Point><coordinates>15.85257,45.7536821</coordinates></Point>"
6990,HANS PAUSCH Hungária Kft.,"HANS PAUSCH Hungária Kft.&nbsp;manufactures parts and components with technical processes like&nbsp;Painting, Sawing.",http://www.tech2select.com/comp-6990/,"Zrínyi u. 20., 8718, Tapsony, Hungary","<Point><coordinates>17.3395906,46.4592113</coordinates></Point>"
9012,"BESTTER Precision Mould Co., Ltd","BESTTER Precision Mould Co., Ltd&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling , Erode, Grinding.",http://www.tech2select.com/bestter-precision-mould-co-ltd/,"No102, Block2, He PingGang High Technology , GangTou Village, BuJi Town, ShenZhen, China","<Point><coordinates>114.057868,22.543099</coordinates></Point>"
5831,"Hames, s.r.o.",,http://www.tech2select.com/comp-5831/,"Drazdanska 830/72, 40007, Usti nad Labem-Krasne Brezno, Czech Republic","<Point><coordinates>14.0713629,50.6651412</coordinates></Point>"
8129,MTP Herbert Kerschbaumer,"MTP Herbert Kerschbaumer&nbsp;manufactures parts and components with technical processes like&nbsp;Automatic turning, Turning, Milling , Broaching, Drilling.",http://www.tech2select.com/mtp-herbert-kerschbaumer/?setWindowname=1&ShowSupplierInfo=1,"Gewerbestra&szlig;e 1, 4531, Piberbach, Austria","<Point><coordinates>14.213137,48.114238</coordinates></Point>"
1398,GESA Transporttechnik Ing. Gerhard Sandhofer GmbH,,http://www.tech2select.com/gesa-transporttechnik-ing-gerhard-sandhofer-gmbh/,"Hirschsta&szlig;e 35, 9020, Klagenfurt, Austria","<Point><coordinates>14.3271202,46.6445092</coordinates></Point>"
10764,isiQiri interface technologies GmbH,,http://www.tech2select.com/isiqiri-interface-technologies-gmbh/,"Softwarepark 37, 4232, Hagenberg, Austria","<Point><coordinates>14.5130205,48.3695847</coordinates></Point>"
1131,Gebr. vom Bruch GmbH & Co. KG,"Gebr. vom Bruch GmbH & Co. KG&nbsp;manufactures parts and components with technical processes like&nbsp;Machine casting, Surface treatment.",http://www.tech2select.com/gebr-vom-bruch-gmbh-und-co-kg/?setWindowname=1&ShowSupplierInfo=1,"Teichstr. 17, 58285, Gevelsberg, Germany","<Point><coordinates>7.3351926,51.3244566</coordinates></Point>"
8721,Aaka International,Aaka International&nbsp;manufactures parts and components with technical processes like&nbsp;Turning.,http://www.tech2select.com/aaka-international/?setWindowname=1&ShowSupplierInfo=1,"KD-298, Pitam pura , 110034, Delhi, India","<Point><coordinates>77.22496,28.635308</coordinates></Point>"
2912,Daniel Glassl Metallgie&szlig;erei,,http://www.tech2select.com/daniel-glassl-metallgiesserei/,"Industriestr. 3-5, 64712, Michelstadt, Germany","<Point><coordinates>9.0001537,49.6771261</coordinates></Point>"
5388,"AIR Hammer - Haubold, s.r.o.",,http://www.tech2select.com/comp-5388/,"Prumyslova 398, 25070, Odolena Voda, Czech Republic","<Point><coordinates>14.3996616,50.2262236</coordinates></Point>"
2869,EMDE Industrie-Technik GmbH Werk Sta&szlig;furt,"EMDE Industrie-Technik GmbH Werk Sta&szlig;furt&nbsp;manufactures parts and components with technical processes like&nbsp;Hand molding, Surface treatment.",http://www.tech2select.com/emde-industrie-technik-gmbh-werk-stassfurt/?setWindowname=1&ShowSupplierInfo=1,"Atzendorfer Str. 19, 39418, Sta&szlig;furt, Germany","<Point><coordinates>11.5901393,51.8627398</coordinates></Point>"
1122,AT&S Austria Technologie & Systemtechnik Aktiengesellschaft,,http://www.tech2select.com/at-und-s-austria-technologie-und-systemtechnik-aktiengesellschaft/,"Fabrikgasse 13, 8700, Leoben, Austria","<Point><coordinates>15.1563187,47.3965011</coordinates></Point>"
7423,Metec CNC,"Metec CNC&nbsp;manufactures parts and components with technical processes like&nbsp;Pressing, Cutting, Edge Bending, Plasma sheet cutting, Machining with maching center, Milling , Welding, Drilling, Turning, Metal cutting processes, Mirror finishing, Cataphoretic painting, Grinding, Polishing, Bending, Rolling, , Sawing.",http://www.tech2select.com/comp-7423/?setWindowname=1&ShowSupplierInfo=1,"Puiestee 2, 5030, Tartu, Estonia","<Point><coordinates>26.715877,58.3944249</coordinates></Point>"
2006,TARA Verpackungstechnologie GmbH,,http://www.tech2select.com/tara-verpackungstechnologie-gmbh/,"Lahrdorfer Stra&szlig;e 127a, 4451, Garsten, Austria","<Point><coordinates>14.4042022,48.0229795</coordinates></Point>"
3620,Luvata Malaysia Sdn Bhd.,"Luvata Malaysia Sdn Bhd.&nbsp;manufactures parts and components with technical processes like&nbsp;Welding, Casting.",http://www.tech2select.com/comp-3620/,"PLO 573 Jalan Keluli 10, 81700, Pasir Gudnag, Johor, Malaysia","<Point><coordinates>103.918496,1.469941</coordinates></Point>"
8842,"P.P.H.U ""METALIMPEX""","P.P.H.U ""METALIMPEX""&nbsp;manufactures parts and components with technical processes like&nbsp;Grinding, Surface Grinding, Turning, Milling , Drilling.",http://www.tech2select.com/comp-8842/,"ul. Ole&#347;nicka 34, 55 106, Zawonia, Poland","<Point><coordinates>17.0752447,51.3036653</coordinates></Point>"
1364,Franz Schiessel GmbH,"Franz Schiessel GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Milling , Machining with maching center, Turning.",http://www.tech2select.com/franz-schiessel-gmbh/,"Pielach 28, 3390, Melk, Austria","<Point><coordinates>15.372769,48.2270084</coordinates></Point>"
3114,Eisengie&szlig;erei Britz GmbH,,http://www.tech2select.com/eisengiesserei-britz-gmbh/,"Eberswalder Str. 91, 16230, Britz, Germany","<Point><coordinates>13.8210627,52.873808</coordinates></Point>"
5527,"BezVa, s.r.o.",,http://www.tech2select.com/comp-5527/,"cp. 28, 56124, Trebovice, Czech Republic","<Point><coordinates>16.4941546,49.8673701</coordinates></Point>"
5614,"CTZ Kovo, s.r.o.",,http://www.tech2select.com/comp-5614/,"Plzenska tr. 519, 33141, Kralovice, Czech Republic","<Point><coordinates>13.480158,49.9777413</coordinates></Point>"
2787,G. Meier GmbH,,http://www.tech2select.com/g-meier-gmbh/,"Hammerstr. 6, 42857, Remscheid, Germany","<Point><coordinates>7.1568431,51.1745354</coordinates></Point>"
2830,Caleg Calauer Fernmeldeschrank- u. Geh&auml;usebau GmbH,,http://www.tech2select.com/caleg-calauer-fernmeldeschrank--u-gehaeusebau-gmbh/,"Gahlener Weg , 03205, Calau, Germany","<Point><coordinates>13.98429,51.74179</coordinates></Point>"
7161,PALOTAKER Kft.,,http://www.tech2select.com/comp-7161/,"Fehérvári u. 41., 8100, Várpalota, Hungary","<Point><coordinates>18.1447533,47.199436</coordinates></Point>"
9896,M+O Systems GmbH,,http://www.tech2select.com/mo-systems-gmbh/,"Weseler Str. 8, 46519, Alpen, Germany","<Point><coordinates>6.52272,51.58169</coordinates></Point>"
8669,LENKEI Die Casting GmbH,"LENKEI Die Casting GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Thread cutting, Electroplating,  Nickel coating, Powder coating, Die-casting, Drilling.",http://www.tech2select.com/comp-8669/,"Berni u. 1., 1045, Budapest, Hungary","<Point><coordinates>19.0933619,47.5511022</coordinates></Point>"
9813,Simhagiri Foundry Works Pvt Ltd,"Simhagiri Foundry Works Pvt Ltd&nbsp;manufactures parts and components with technical processes like&nbsp;Casting, Turning, Milling , Welding, Sawing.",http://www.tech2select.com/simhagiri-foundry-works-pvt-ltd/,"Desapatrunipalem (V), Chintalapalem (PO), Pendurthi (SO) , 531173, Vizianagaram, Andhra Pradesh , India","<Point><coordinates>83.3955506,18.1066576</coordinates></Point>"
9838,Max Hilscher GmbH,Max Hilscher GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Tube bending.,http://www.tech2select.com/max-hilscher-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Martinusstra&szlig;e 18-20, 89160, Dornstadt-Tomerdingen, Germany","<Point><coordinates>9.9065873,48.4791084</coordinates></Point>"
3763,CROMATIK Szolgáltató Gép- és Acélszerkezetgyártó Kereskedelmi Rt.,"CROMATIK Szolgáltató Gép- és Acélszerkezetgyártó Kereskedelmi Rt.&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Milling , Drilling, Rolling, Straightening, Spot-welding, Pressing, Sawing, Cutting.",http://www.tech2select.com/comp-3763/,"Mohácsi u. 14., 7630, Pécs, Hungary","<Point><coordinates>18.2633742,46.0772511</coordinates></Point>"
7857,Eisenbeiss GmbH,"Eisenbeiss GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Double helical gearing, Helical gearing, Grinding, Gear cutting, Spur toothing, Spiral cutting, Spur cutting.",http://www.tech2select.com/eisenbeiss-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Lauriacumstr. 2, 4470, Enns, Austria","<Point><coordinates>14.4690264,48.2168803</coordinates></Point>"
9612,Horst Paul Zerspan- und Schleiftechnik GmbH,"Horst Paul Zerspan- und Schleiftechnik GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Grinding, Milling , Drilling, Welding.",http://www.tech2select.com/horst-paul-zerspan--und-schleiftechnik-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Otto-Lilienthal-Str. 22, 46539, Dinslaken, Germany","<Point><coordinates>6.7552777,51.565668</coordinates></Point>"
7556,Hellauer Metall,Hellauer Metall&nbsp;manufactures parts and components with technical processes like&nbsp;Welding.,http://www.tech2select.com/hellauer-metall/?setWindowname=1&ShowSupplierInfo=1,"Stift am Grenzbach 31, 4154, Nebelberg, Austria","<Point><coordinates>13.8321457,48.6347153</coordinates></Point>"
8296,Baltec CNC Technologies,"Baltec CNC Technologies&nbsp;manufactures parts and components with technical processes like&nbsp;Machining with maching center, Milling , Drilling, Welding, Wet varnishing, Powder coating, Assembly, Surface Grinding, Turning, Grinding, Sawing, Grit blasting, Glass bead blasting, Edge Bending, Bending, Cutting, Metal cutting processes.",http://www.tech2select.com/comp-8296/?setWindowname=1&ShowSupplierInfo=1,"Raudonvario pl. 148, 47175, Kaunas, Lithuania","<Point><coordinates>23.8525393,54.9102797</coordinates></Point>"
7653,DOZAMET Sp. z o.o.,"DOZAMET Sp. z o.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Pushing, Welding, Assembly, Painting, Cutting, Flame cutting, , Annealing, Induction hardening, Casting, High pressure casting, Turning, Carousel turning, Milling , Grinding.",http://www.tech2select.com/comp-7653/?setWindowname=1&ShowSupplierInfo=1,"Pilsudskiego 40, 67-100, Nowa Sól, Poland","<Point><coordinates>15.711765,51.810506</coordinates></Point>"
7461,THONAUER Slowakei Zweigstelle,THONAUER Slowakei Zweigstelle&nbsp;manufactures parts and components with technical processes like&nbsp;Welding.,http://www.tech2select.com/comp-7461/?setWindowname=1&ShowSupplierInfo=1,"- , 96001, Zvolen, Slovakia","<Point><coordinates>19.1587048,48.5389935</coordinates></Point>"
6806,Vanek. s. r. o. Trutnov,,http://www.tech2select.com/comp-6806/,"Manesova 347, 54101, Trutnov - Kryblice, Czech Republic","<Point><coordinates>15.9288451,50.5610531</coordinates></Point>"
9050,SUPRIMA GROUP L.t.d.,"SUPRIMA GROUP L.t.d.&nbsp;manufactures parts and components with technical processes like&nbsp;Casting, Grinding, Thermal burring, Drilling, Turning, Sawing.",http://www.tech2select.com/comp-9050/?setWindowname=1&ShowSupplierInfo=1,"Slobodana Berberskog 1z, 11000, Beograd, Serbia","<Point><coordinates>20.4622222,44.8205556</coordinates></Point>"
7759,Thomassen Machining,"Thomassen Machining&nbsp;manufactures parts and components with technical processes like&nbsp;Carousel turning, Machining with maching center, Drilling, Milling .",http://www.tech2select.com/comp-7759/?setWindowname=1&ShowSupplierInfo=1,"Industrieterrein Haveland - Havelandseweg 8b, 6991, GS Rheden, Netherlands","<Point><coordinates>6.0390334,52.0110947</coordinates></Point>"
9026,"ASTAM Allgemeine Stahl-, Anlagen- und Maschinenbau Ges.m.b.H.","ASTAM Allgemeine Stahl-, Anlagen- und Maschinenbau Ges.m.b.H.&nbsp;manufactures parts and components with technical processes like&nbsp;Turning, Drilling, Sawing, Milling , Cutting, Edge Bending, Pushing, Welding, Painting.",http://www.tech2select.com/astam-allgemeine-stahl--anlagen--und-maschinenbau-gesmbh/?setWindowname=1&ShowSupplierInfo=1,"St. Jakob 33, 9433, St. Andr&auml;, Austria","<Point><coordinates>14.8310193,46.7380393</coordinates></Point>"
7771,MALOPOLSKA WYTWÓRNIA MASZYN BRZSKO-SERWIS SP. z.o.o.,"MALOPOLSKA WYTWÓRNIA MASZYN BRZSKO-SERWIS SP. z.o.o.&nbsp;manufactures parts and components with technical processes like&nbsp;Welding, Thermal treatments , Milling , Turning, Gear cutting, Grinding, Sheet metal cutting, Edge Bending, Pressing, Oxygen cutting, Bending, Cutting.",http://www.tech2select.com/comp-7771/?setWindowname=1&ShowSupplierInfo=1,"Szczepanowska 21, 32-800, Brzesko, Poland","<Point><coordinates>20.6184924,49.9807918</coordinates></Point>"
7392,European Mill Service GmbH,"European Mill Service GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Cutting, Bending, Rolling, Drilling, Welding, Machining with maching center, Metal cutting processes.",http://www.tech2select.com/european-mill-service-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Andritzer Reichstr. 44/1/3, 8045, Graz, Austria","<Point><coordinates>15.4472963,47.1352088</coordinates></Point>"
8737,"Schmidt-Clemens Spain, S.A.U.",,http://www.tech2select.com/comp-8737/?setWindowname=1&ShowSupplierInfo=1,"Ctra. Estella-Vitoria Km. 12, 31280, Murieta, Spain","<Point><coordinates>-2.1529782,42.6557615</coordinates></Point>"
1338,Lintorfer Eisengie&szlig;erei GmbH,Lintorfer Eisengie&szlig;erei GmbH&nbsp;manufactures parts and components with technical processes like&nbsp;Hand molding.,http://www.tech2select.com/lintorfer-eisengiesserei-gmbh/?setWindowname=1&ShowSupplierInfo=1,"Rehhecke 83/87, 40885, Ratingen, Germany","<Point><coordinates>6.8359067,51.3422558</coordinates></Point>"
